"YEAR","MONTH","DAY","STID","TMAX","TMIN","HAVG","WSMX","WSMN","RAIN","SAVG"
2016,12,16,BEAV,75.52,29.44,69.80,30.33,0.92,0.00,38.69
2016,12,16,NRMN,66.92,35.66,90.21,21.32,8.73,0.04,45.20
2016,12,16,TISH,59.56,36.29,98.33,22.48,5.08,0.03,46.99
2016,12,16,TULN,60.69,35.21,80.70,20.51,4.79,0.00,44.84
2016,12,17,ALTU,54.23,10.74,73.02,31.81,4.19,0.00,45.18
2016,12,17,BEAV,29.40,-7.28,78.34,23.49,7.28,0.00,35.88
2016,12,17,NRMN,63.36,9.30,85.04,29.91,4.62,0.00,45.72
2016,12,17,TISH,58.73,13.62,93.96,-996.00,-996.00,0.01,48.41
2016,12,17,TULN,60.46,10.76,86.02,19.51,5.43,0.00,45.63
2016,12,18,ALTU,24.43,7.66,57.42,20.11,1.22,0.00,37.88
2016,12,18,BEAV,25.01,-17.93,66.18,10.17,0.53,0.00,32.71
2016,12,18,NRMN,20.78,4.28,60.56,21.74,0.87,0.00,38.88
2016,12,18,TISH,23.79,8.40,67.78,-996.00,-996.00,0.00,39.26
2016,12,18,TULN,18.71,3.16,61.83,15.36,0.49,0.00,39.94
2016,12,19,ALTU,37.27,10.08,55.34,15.35,0.07,0.00,37.33
2016,12,19,BEAV,45.62,-5.87,62.82,22.08,0.40,0.06,31.78
2016,12,19,NRMN,36.25,7.52,44.28,10.56,0.00,0.00,37.31
2016,12,19,TISH,34.63,10.58,54.98,9.23,0.00,0.00,37.83
2016,12,19,TULN,34.05,6.60,50.76,8.50,0.15,0.00,38.04
2016,12,20,ALTU,54.88,24.69,51.04,13.61,0.86,0.00,39.36
2016,12,20,BEAV,54.23,15.37,59.18,12.83,0.15,0.00,34.03
2016,12,20,NRMN,55.22,25.03,37.96,13.67,0.00,0.00,39.05
2016,12,20,TISH,51.96,22.12,50.66,15.19,0.00,0.00,39.41
2016,12,20,TULN,51.62,24.02,37.74,11.84,0.00,0.00,39.37
2016,12,21,ALTU,67.44,25.44,55.15,23.80,0.26,0.00,42.02
2016,12,21,BEAV,57.97,23.17,64.75,27.47,0.56,0.00,36.14
2016,12,21,NRMN,64.67,23.58,52.12,16.03,0.00,0.00,41.32
2016,12,21,TISH,62.58,27.33,53.62,21.47,0.23,0.00,42.16
2016,12,21,TULN,54.66,28.18,45.22,11.03,0.00,0.00,41.22
2016,12,22,ALTU,44.45,31.29,64.06,15.76,0.07,0.00,42.86
2016,12,22,BEAV,40.14,21.60,74.21,12.26,0.38,0.11,35.49
2016,12,22,NRMN,43.26,29.80,65.72,14.12,0.19,0.00,42.52
2016,12,22,TISH,46.29,36.17,59.06,21.27,3.99,0.00,43.98
2016,12,22,TULN,43.96,29.95,61.60,9.44,1.17,0.00,42.16
2016,12,23,ALTU,51.22,35.06,82.11,13.63,0.07,0.04,43.35
2016,12,23,BEAV,59.88,27.83,68.06,24.81,1.61,0.01,38.94
2016,12,23,NRMN,51.13,31.49,79.21,16.84,0.00,0.01,43.40
2016,12,23,TISH,46.76,36.25,87.72,14.60,0.00,0.16,44.28
2016,12,23,TULN,48.34,36.86,79.63,14.92,0.00,0.05,44.27
2016,12,24,ALTU,64.06,29.07,91.61,16.50,0.50,0.00,45.06
2016,12,24,BEAV,67.05,20.85,72.29,18.77,0.00,0.00,39.66
2016,12,24,NRMN,60.55,30.71,99.84,10.77,0.00,0.02,44.74
2016,12,24,TISH,63.07,41.51,100.00,10.73,0.48,0.03,48.00
2016,12,24,TULN,57.49,42.03,90.83,7.32,0.41,0.01,46.38
2016,12,25,ALTU,72.64,42.29,71.88,33.13,3.26,0.10,51.77
2016,12,25,BEAV,65.44,39.84,54.50,42.01,4.61,0.16,45.75
2016,12,25,NRMN,74.05,54.43,76.32,26.35,3.86,0.05,51.20
2016,12,25,TISH,73.04,55.56,86.76,26.66,1.34,0.21,54.47
2016,12,25,TULN,70.32,57.16,81.33,22.37,5.23,0.28,51.12
2016,12,26,ALTU,65.16,37.46,48.10,18.16,2.70,0.00,49.43
2016,12,26,BEAV,44.22,18.83,52.20,23.29,0.00,0.00,39.85
2016,12,26,NRMN,65.28,35.40,34.80,15.51,3.74,0.00,51.03
2016,12,26,TISH,68.32,45.33,53.15,15.24,0.00,0.00,54.60
2016,12,26,TULN,64.56,37.16,43.45,11.35,2.22,0.00,51.54
2016,12,27,ALTU,58.86,25.08,64.96,12.63,0.37,0.00,47.12
2016,12,27,BEAV,54.36,15.10,63.49,15.06,0.13,0.00,37.08
2016,12,27,NRMN,60.04,25.62,53.03,9.14,0.00,0.00,47.67
2016,12,27,TISH,64.22,36.39,48.21,10.91,0.92,0.00,50.64
2016,12,27,TULN,54.66,29.28,55.54,6.93,0.00,0.00,46.94
2016,12,28,ALTU,66.27,35.90,62.36,16.38,0.07,0.00,47.65
2016,12,28,BEAV,61.34,25.69,54.09,18.05,0.55,0.00,38.33
2016,12,28,NRMN,63.95,47.34,49.44,16.14,5.42,0.00,48.54
2016,12,28,TISH,71.82,48.20,59.50,21.25,1.25,0.00,52.19
2016,12,28,TULN,63.18,43.14,55.97,13.50,1.13,0.00,47.39
2016,12,29,ALTU,53.20,32.21,36.78,19.93,0.07,0.00,46.49
2016,12,29,BEAV,49.10,17.22,46.49,15.76,1.53,0.00,37.20
2016,12,29,NRMN,53.01,30.68,32.23,19.15,1.43,0.00,47.47
2016,12,29,TISH,55.26,36.21,30.79,24.20,3.06,0.00,49.55
2016,12,29,TULN,54.23,35.06,32.30,14.02,2.42,0.00,45.78
2016,12,30,ALTU,59.61,24.93,50.83,27.56,3.04,0.00,44.65
2016,12,30,BEAV,61.54,31.51,40.55,25.19,5.99,0.00,38.08
2016,12,30,NRMN,58.95,24.69,38.98,23.85,2.20,0.00,44.49
2016,12,30,TISH,56.80,22.08,46.07,20.76,0.15,0.00,46.65
2016,12,30,TULN,60.78,27.94,29.15,20.67,1.35,0.00,44.13
2016,12,31,ALTU,53.92,33.24,59.05,20.29,3.04,0.00,45.73
2016,12,31,BEAV,46.05,28.22,54.28,16.40,0.00,0.00,39.65
2016,12,31,NRMN,57.29,33.42,47.61,20.54,2.85,0.00,46.16
2016,12,31,TISH,62.19,44.14,58.55,16.80,0.96,0.00,48.78
2016,12,31,TULN,57.09,34.88,44.61,17.21,0.82,0.00,45.71
